Date/Time,Unit,Value,
11/14/2020, 4:45:01 PM,F,68.247
11/14/2020, 5:45:01 PM,F,66.446
11/14/2020, 6:45:01 PM,F,65.545
11/14/2020, 7:45:01 PM,F,63.744
11/14/2020, 8:45:01 PM,F,59.24
11/14/2020, 9:45:01 PM,F,54.735
11/14/2020, 10:45:01 PM,F,50.229
11/14/2020, 11:45:01 PM,F,49.328
11/15/2020, 12:45:01 AM,F,46.624
11/15/2020, 1:45:01 AM,F,47.525
11/15/2020, 2:45:01 AM,F,50.229
11/15/2020, 3:45:01 AM,F,51.131
11/15/2020, 4:45:01 AM,F,43.018
11/15/2020, 5:45:01 AM,F,43.919
11/15/2020, 6:45:01 AM,F,43.919
11/15/2020, 7:45:01 AM,F,77.25
11/15/2020, 8:45:01 AM,F,88.947
11/15/2020, 9:45:01 AM,F,99.738
11/15/2020, 10:45:01 AM,F,106.03
11/15/2020, 11:45:01 AM,F,108.726
11/15/2020, 12:45:01 PM,F,108.726
11/15/2020, 1:45:01 PM,F,109.624
11/15/2020, 2:45:01 PM,F,101.536
11/15/2020, 3:45:01 PM,F,88.047
11/15/2020, 4:45:01 PM,F,70.948
11/15/2020, 5:45:01 PM,F,63.744
11/15/2020, 6:45:01 PM,F,67.347
11/15/2020, 7:45:01 PM,F,62.844
11/15/2020, 8:45:01 PM,F,60.141
11/15/2020, 9:45:01 PM,F,53.834
11/15/2020, 10:45:01 PM,F,52.032
11/15/2020, 11:45:01 PM,F,52.032
11/16/2020, 12:45:01 AM,F,49.328
11/16/2020, 1:45:01 AM,F,50.229
11/16/2020, 2:45:01 AM,F,52.032
11/16/2020, 3:45:01 AM,F,53.834
11/16/2020, 4:45:01 AM,F,45.722
11/16/2020, 5:45:01 AM,F,49.328
11/16/2020, 6:45:01 AM,F,51.131
11/16/2020, 7:45:01 AM,F,78.15
11/16/2020, 8:45:01 AM,F,94.343
11/16/2020, 9:45:01 AM,F,104.232
11/16/2020, 10:45:01 AM,F,105.131
11/16/2020, 11:45:01 AM,F,112.32
11/16/2020, 12:45:01 PM,F,106.929
11/16/2020, 1:45:01 PM,F,102.435
11/16/2020, 2:45:01 PM,F,97.041
11/16/2020, 3:45:01 PM,F,88.947
11/16/2020, 4:45:01 PM,F,70.048
11/16/2020, 5:45:01 PM,F,57.438
11/16/2020, 6:45:01 PM,F,59.24
11/16/2020, 7:45:01 PM,F,60.141
11/16/2020, 8:45:01 PM,F,57.438
11/16/2020, 9:45:01 PM,F,54.735
11/16/2020, 10:45:01 PM,F,54.735
11/16/2020, 11:45:01 PM,F,52.032
11/17/2020, 12:45:01 AM,F,50.229
11/17/2020, 1:45:01 AM,F,49.328
11/17/2020, 2:45:01 AM,F,48.427
11/17/2020, 3:45:01 AM,F,46.624
11/17/2020, 4:45:01 AM,F,49.328
11/17/2020, 5:45:01 AM,F,50.229
11/17/2020, 6:45:01 AM,F,45.722
11/17/2020, 7:45:01 AM,F,73.649
11/17/2020, 8:45:01 AM,F,86.248
11/17/2020, 9:45:01 AM,F,97.041
11/17/2020, 10:45:01 AM,F,103.334
11/17/2020, 11:45:01 AM,F,102.435
11/17/2020, 12:45:01 PM,F,99.738
11/17/2020, 1:45:01 PM,F,97.94
11/17/2020, 2:45:01 PM,F,92.544
11/17/2020, 3:45:01 PM,F,81.749
11/17/2020, 4:45:01 PM,F,68.247
11/17/2020, 5:45:01 PM,F,61.042
11/17/2020, 6:45:01 PM,F,54.735
11/17/2020, 7:45:01 PM,F,47.525
11/17/2020, 8:45:01 PM,F,44.821
11/17/2020, 9:45:01 PM,F,43.919
11/17/2020, 10:45:01 PM,F,42.116
11/17/2020, 11:45:01 PM,F,41.214
11/18/2020, 12:45:01 AM,F,43.919
11/18/2020, 1:45:01 AM,F,43.919
11/18/2020, 2:45:01 AM,F,46.624
11/18/2020, 3:45:01 AM,F,45.722
11/18/2020, 4:45:01 AM,F,43.018
11/18/2020, 5:45:01 AM,F,43.919
11/18/2020, 6:45:01 AM,F,43.018
11/18/2020, 7:45:01 AM,F,70.048
11/18/2020, 8:45:01 AM,F,82.649
11/18/2020, 9:45:01 AM,F,91.645
11/18/2020, 10:45:01 AM,F,88.047
11/18/2020, 11:45:01 AM,F,88.947
11/18/2020, 12:45:01 PM,F,89.846
11/18/2020, 1:45:01 PM,F,83.549
11/18/2020, 2:45:01 PM,F,78.15
11/18/2020, 3:45:01 PM,F,70.948
11/18/2020, 4:45:01 PM,F,57.438
11/18/2020, 5:45:01 PM,F,55.636
11/18/2020, 6:45:01 PM,F,57.438
11/18/2020, 7:45:01 PM,F,57.438
11/18/2020, 8:45:01 PM,F,55.636
11/18/2020, 9:45:01 PM,F,52.933
11/18/2020, 10:45:01 PM,F,47.525
11/18/2020, 11:45:01 PM,F,43.919
11/19/2020, 12:45:01 AM,F,41.214
11/19/2020, 1:45:01 AM,F,40.313
11/19/2020, 2:45:01 AM,F,41.214
11/19/2020, 3:45:01 AM,F,38.509
11/19/2020, 4:45:01 AM,F,40.313
11/19/2020, 5:45:01 AM,F,40.313
11/19/2020, 6:45:01 AM,F,42.116
11/19/2020, 7:45:01 AM,F,72.749
11/19/2020, 8:45:01 AM,F,84.449
11/19/2020, 9:45:01 AM,F,94.343
11/19/2020, 10:45:01 AM,F,94.343
11/19/2020, 11:45:01 AM,F,97.041
11/19/2020, 12:45:01 PM,F,103.334
11/19/2020, 1:45:01 PM,F,97.94
11/19/2020, 2:45:01 PM,F,86.248
11/19/2020, 3:45:01 PM,F,77.25
11/19/2020, 4:45:01 PM,F,61.943
11/19/2020, 5:45:01 PM,F,52.032
11/19/2020, 6:45:01 PM,F,59.24
11/19/2020, 7:45:01 PM,F,55.636
11/19/2020, 8:45:01 PM,F,55.636
11/19/2020, 9:45:01 PM,F,51.131
11/19/2020, 10:45:01 PM,F,48.427
11/19/2020, 11:45:01 PM,F,45.722
11/20/2020, 12:45:01 AM,F,50.229
11/20/2020, 1:45:01 AM,F,47.525
11/20/2020, 2:45:01 AM,F,47.525
11/20/2020, 3:45:01 AM,F,50.229
11/20/2020, 4:45:01 AM,F,50.229
11/20/2020, 5:45:01 AM,F,43.018
11/20/2020, 6:45:01 AM,F,45.722
11/20/2020, 7:45:01 AM,F,73.649
11/20/2020, 8:45:01 AM,F,85.348
11/20/2020, 9:45:01 AM,F,87.148
11/20/2020, 10:45:01 AM,F,102.435
11/20/2020, 11:45:01 AM,F,103.334
11/20/2020, 12:45:01 PM,F,96.141
11/20/2020, 1:45:01 PM,F,84.449
11/20/2020, 2:45:01 PM,F,79.95
11/20/2020, 3:45:01 PM,F,76.35
11/20/2020, 4:45:01 PM,F,68.247
11/20/2020, 5:45:01 PM,F,61.943
11/20/2020, 6:45:01 PM,F,59.24
11/20/2020, 7:45:01 PM,F,59.24
11/20/2020, 8:45:01 PM,F,61.042
11/20/2020, 9:45:01 PM,F,57.438
11/20/2020, 10:45:01 PM,F,57.438
11/20/2020, 11:45:01 PM,F,53.834
11/21/2020, 12:45:01 AM,F,52.032
11/21/2020, 1:45:01 AM,F,52.933
11/21/2020, 2:45:01 AM,F,49.328
11/21/2020, 3:45:01 AM,F,48.427
11/21/2020, 4:45:01 AM,F,50.229
11/21/2020, 5:45:01 AM,F,47.525
11/21/2020, 6:45:01 AM,F,50.229
11/21/2020, 7:45:01 AM,F,76.35
11/21/2020, 8:45:01 AM,F,88.047
11/21/2020, 9:45:01 AM,F,91.645
11/21/2020, 10:45:01 AM,F,103.334
11/21/2020, 11:45:01 AM,F,104.232
11/21/2020, 12:45:01 PM,F,104.232
11/21/2020, 1:45:01 PM,F,91.645
11/21/2020, 2:45:01 PM,F,87.148
11/21/2020, 3:45:01 PM,F,76.35
11/21/2020, 4:45:01 PM,F,66.446
11/21/2020, 5:45:01 PM,F,61.943
11/21/2020, 6:45:01 PM,F,54.735
11/21/2020, 7:45:01 PM,F,55.636
11/21/2020, 8:45:01 PM,F,56.538
11/21/2020, 9:45:01 PM,F,55.636
11/21/2020, 10:45:01 PM,F,54.735
11/21/2020, 11:45:01 PM,F,56.538
11/22/2020, 12:45:01 AM,F,53.834
11/22/2020, 1:45:01 AM,F,52.032
11/22/2020, 2:45:01 AM,F,52.032
11/22/2020, 3:45:01 AM,F,51.131
11/22/2020, 4:45:01 AM,F,51.131
11/22/2020, 5:45:01 AM,F,51.131
11/22/2020, 6:45:01 AM,F,50.229
11/22/2020, 7:45:01 AM,F,76.35
11/22/2020, 8:45:01 AM,F,88.047
11/22/2020, 9:45:01 AM,F,97.94
11/22/2020, 10:45:01 AM,F,100.637
11/22/2020, 11:45:01 AM,F,104.232
11/22/2020, 12:45:01 PM,F,104.232
11/22/2020, 1:45:01 PM,F,97.041
11/22/2020, 2:45:01 PM,F,88.047
11/22/2020, 3:45:01 PM,F,79.95
11/22/2020, 4:45:01 PM,F,65.545
11/22/2020, 5:45:01 PM,F,58.339
11/22/2020, 6:45:01 PM,F,48.427
11/22/2020, 7:45:01 PM,F,43.919
11/22/2020, 8:45:01 PM,F,42.116
11/22/2020, 9:45:01 PM,F,43.018
11/22/2020, 10:45:01 PM,F,39.411
11/22/2020, 11:45:01 PM,F,38.509
11/23/2020, 12:45:01 AM,F,38.509
11/23/2020, 1:45:01 AM,F,37.607
11/23/2020, 2:45:01 AM,F,34.901
11/23/2020, 3:45:01 AM,F,37.607
11/23/2020, 4:45:01 AM,F,36.705
11/23/2020, 5:45:01 AM,F,38.509
11/23/2020, 6:45:01 AM,F,35.803
11/23/2020, 7:45:01 AM,F,58.339
11/23/2020, 8:45:01 AM,F,79.95
11/23/2020, 9:45:01 AM,F,90.746
11/23/2020, 10:45:01 AM,F,97.041
11/23/2020, 11:45:01 AM,F,95.242
11/23/2020, 12:45:01 PM,F,95.242
11/23/2020, 1:45:01 PM,F,92.544
11/23/2020, 2:45:01 PM,F,86.248
11/23/2020, 3:45:01 PM,F,78.15
11/23/2020, 4:45:01 PM,F,60.141
11/23/2020, 5:45:01 PM,F,55.636
11/23/2020, 6:45:01 PM,F,56.538
11/23/2020, 7:45:01 PM,F,52.933
11/23/2020, 8:45:01 PM,F,51.131
11/23/2020, 9:45:01 PM,F,49.328
11/23/2020, 10:45:01 PM,F,47.525
11/23/2020, 11:45:01 PM,F,49.328
11/24/2020, 12:45:01 AM,F,48.427
11/24/2020, 1:45:01 AM,F,46.624
11/24/2020, 2:45:01 AM,F,44.821
11/24/2020, 3:45:01 AM,F,43.919
11/24/2020, 4:45:01 AM,F,37.607
11/24/2020, 5:45:01 AM,F,35.803
11/24/2020, 6:45:01 AM,F,34.901
11/24/2020, 7:45:01 AM,F,68.247
11/24/2020, 8:45:01 AM,F,78.15
11/24/2020, 9:45:01 AM,F,89.846
11/24/2020, 10:45:01 AM,F,94.343
11/24/2020, 11:45:01 AM,F,93.444
11/24/2020, 12:45:01 PM,F,90.746
11/24/2020, 1:45:01 PM,F,89.846
11/24/2020, 2:45:01 PM,F,85.348
11/24/2020, 3:45:01 PM,F,76.35
11/24/2020, 4:45:01 PM,F,62.844
11/24/2020, 5:45:01 PM,F,57.438
11/24/2020, 6:45:01 PM,F,47.525
11/24/2020, 7:45:01 PM,F,45.722
11/24/2020, 8:45:01 PM,F,45.722
11/24/2020, 9:45:01 PM,F,49.328
11/24/2020, 10:45:01 PM,F,44.821
11/24/2020, 11:45:01 PM,F,43.018
11/25/2020, 12:45:01 AM,F,43.018
11/25/2020, 1:45:01 AM,F,40.313
11/25/2020, 2:45:01 AM,F,39.411
11/25/2020, 3:45:01 AM,F,36.705
11/25/2020, 4:45:01 AM,F,34.901
11/25/2020, 5:45:01 AM,F,35.803
11/25/2020, 6:45:01 AM,F,35.803
11/25/2020, 7:45:01 AM,F,65.545
11/25/2020, 8:45:01 AM,F,79.05
11/25/2020, 9:45:01 AM,F,84.449
11/25/2020, 10:45:01 AM,F,91.645
11/25/2020, 11:45:01 AM,F,88.947
11/25/2020, 12:45:01 PM,F,91.645
11/25/2020, 1:45:01 PM,F,88.047
11/25/2020, 2:45:01 PM,F,78.15
11/25/2020, 3:45:01 PM,F,70.948
11/25/2020, 4:45:01 PM,F,58.339
11/25/2020, 5:45:01 PM,F,52.933
11/25/2020, 6:45:01 PM,F,48.427
11/25/2020, 7:45:01 PM,F,45.722
11/25/2020, 8:45:01 PM,F,48.427
11/25/2020, 9:45:01 PM,F,44.821
11/25/2020, 10:45:01 PM,F,50.229
11/25/2020, 11:45:01 PM,F,47.525
11/26/2020, 12:45:01 AM,F,50.229
11/26/2020, 1:45:01 AM,F,45.722
11/26/2020, 2:45:01 AM,F,47.525
11/26/2020, 3:45:01 AM,F,48.427
11/26/2020, 4:45:01 AM,F,45.722
11/26/2020, 5:45:01 AM,F,49.328
11/26/2020, 6:45:01 AM,F,47.525
11/26/2020, 7:45:01 AM,F,70.048
11/26/2020, 8:45:01 AM,F,78.15
11/26/2020, 9:45:01 AM,F,85.348
11/26/2020, 10:45:01 AM,F,82.649
11/26/2020, 11:45:01 AM,F,79.95
11/26/2020, 12:45:01 PM,F,82.649
11/26/2020, 1:45:01 PM,F,79.05
11/26/2020, 2:45:01 PM,F,70.048
11/26/2020, 3:45:01 PM,F,66.446
11/26/2020, 4:45:01 PM,F,57.438
11/26/2020, 5:45:01 PM,F,55.636
11/26/2020, 6:45:01 PM,F,54.735
11/26/2020, 7:45:01 PM,F,46.624
11/26/2020, 8:45:01 PM,F,52.032
11/26/2020, 9:45:01 PM,F,52.933
11/26/2020, 10:45:01 PM,F,50.229
11/26/2020, 11:45:01 PM,F,52.933
11/27/2020, 12:45:01 AM,F,45.722
11/27/2020, 1:45:01 AM,F,50.229
11/27/2020, 2:45:01 AM,F,41.214
11/27/2020, 3:45:01 AM,F,37.607
11/27/2020, 4:45:01 AM,F,37.607
11/27/2020, 5:45:01 AM,F,35.803
11/27/2020, 6:45:01 AM,F,43.919
11/27/2020, 7:45:01 AM,F,67.347
11/27/2020, 8:45:01 AM,F,79.95
11/27/2020, 9:45:01 AM,F,87.148
11/27/2020, 10:45:01 AM,F,88.947
11/27/2020, 11:45:01 AM,F,89.846
11/27/2020, 12:45:01 PM,F,90.746
11/27/2020, 1:45:01 PM,F,87.148
11/27/2020, 2:45:01 PM,F,76.35
11/27/2020, 3:45:01 PM,F,72.749
11/27/2020, 4:45:01 PM,F,59.24
11/27/2020, 5:45:01 PM,F,50.229
11/27/2020, 6:45:01 PM,F,49.328
11/27/2020, 7:45:01 PM,F,43.018
11/27/2020, 8:45:01 PM,F,44.821
11/27/2020, 9:45:01 PM,F,41.214
11/27/2020, 10:45:01 PM,F,50.229
11/27/2020, 11:45:01 PM,F,43.018
11/28/2020, 12:45:01 AM,F,40.313
11/28/2020, 1:45:01 AM,F,44.821
11/28/2020, 2:45:01 AM,F,45.722
11/28/2020, 3:45:01 AM,F,46.624
11/28/2020, 4:45:01 AM,F,52.032
11/28/2020, 5:45:01 AM,F,46.624
11/28/2020, 6:45:01 AM,F,48.427
11/28/2020, 7:45:01 AM,F,70.948
11/28/2020, 8:45:01 AM,F,82.649
11/28/2020, 9:45:01 AM,F,92.544
11/28/2020, 10:45:01 AM,F,93.444
11/28/2020, 11:45:01 AM,F,97.041
11/28/2020, 12:45:01 PM,F,97.041
11/28/2020, 1:45:01 PM,F,88.947
11/28/2020, 2:45:01 PM,F,82.649
11/28/2020, 3:45:01 PM,F,75.449
11/28/2020, 4:45:01 PM,F,59.24
11/28/2020, 5:45:01 PM,F,52.032
11/28/2020, 6:45:01 PM,F,43.919
11/28/2020, 7:45:01 PM,F,46.624
11/28/2020, 8:45:01 PM,F,48.427
11/28/2020, 9:45:01 PM,F,46.624
11/28/2020, 10:45:01 PM,F,45.722
11/28/2020, 11:45:01 PM,F,47.525
11/29/2020, 12:45:01 AM,F,44.821
11/29/2020, 1:45:01 AM,F,44.821
11/29/2020, 2:45:01 AM,F,43.018
11/29/2020, 3:45:01 AM,F,43.919
11/29/2020, 4:45:01 AM,F,43.919
11/29/2020, 5:45:01 AM,F,38.509
11/29/2020, 6:45:01 AM,F,39.411
11/29/2020, 7:45:01 AM,F,69.147
11/29/2020, 8:45:01 AM,F,83.549
11/29/2020, 9:45:01 AM,F,95.242
11/29/2020, 10:45:01 AM,F,100.637
11/29/2020, 11:45:01 AM,F,100.637
11/29/2020, 12:45:01 PM,F,99.738
11/29/2020, 1:45:01 PM,F,94.343
11/29/2020, 2:45:01 PM,F,79.95
11/29/2020, 3:45:01 PM,F,76.35
11/29/2020, 4:45:01 PM,F,61.042
11/29/2020, 5:45:01 PM,F,49.328
11/29/2020, 6:45:01 PM,F,48.427
11/29/2020, 7:45:01 PM,F,52.933
11/29/2020, 8:45:01 PM,F,52.032
11/29/2020, 9:45:01 PM,F,52.933
11/29/2020, 10:45:01 PM,F,52.032
11/29/2020, 11:45:01 PM,F,51.131
11/30/2020, 12:45:01 AM,F,52.032
11/30/2020, 1:45:01 AM,F,45.722
11/30/2020, 2:45:01 AM,F,50.229
11/30/2020, 3:45:01 AM,F,48.427
11/30/2020, 4:45:01 AM,F,47.525
11/30/2020, 5:45:01 AM,F,47.525
11/30/2020, 6:45:01 AM,F,48.427
11/30/2020, 7:45:01 AM,F,66.446
11/30/2020, 8:45:01 AM,F,85.348
11/30/2020, 9:45:01 AM,F,95.242
11/30/2020, 10:45:01 AM,F,97.94
11/30/2020, 11:45:01 AM,F,104.232
11/30/2020, 12:45:01 PM,F,103.334
11/30/2020, 1:45:01 PM,F,102.435
11/30/2020, 2:45:01 PM,F,93.444
11/30/2020, 3:45:01 PM,F,84.449
11/30/2020, 4:45:01 PM,F,63.744
11/30/2020, 5:45:01 PM,F,61.943
11/30/2020, 6:45:01 PM,F,57.438
11/30/2020, 7:45:01 PM,F,49.328
11/30/2020, 8:45:01 PM,F,53.834
11/30/2020, 9:45:01 PM,F,47.525
11/30/2020, 10:45:01 PM,F,51.131
11/30/2020, 11:45:01 PM,F,44.821
12/1/2020, 12:45:01 AM,F,42.116
12/1/2020, 1:45:01 AM,F,40.313
12/1/2020, 2:45:01 AM,F,38.509
12/1/2020, 3:45:01 AM,F,39.411
12/1/2020, 4:45:01 AM,F,44.821
12/1/2020, 5:45:01 AM,F,47.525
12/1/2020, 6:45:01 AM,F,50.229
12/1/2020, 7:45:01 AM,F,73.649
12/1/2020, 8:45:01 AM,F,96.141
12/1/2020, 9:45:01 AM,F,97.041
12/1/2020, 10:45:01 AM,F,102.435
12/1/2020, 11:45:01 AM,F,102.435
12/1/2020, 12:45:01 PM,F,103.334
12/1/2020, 1:45:01 PM,F,100.637
12/1/2020, 2:45:01 PM,F,89.846
12/1/2020, 3:45:01 PM,F,82.649
12/1/2020, 4:45:01 PM,F,68.247
12/1/2020, 5:45:01 PM,F,61.042
12/1/2020, 6:45:01 PM,F,55.636
12/1/2020, 7:45:01 PM,F,55.636
12/1/2020, 8:45:01 PM,F,56.538
12/1/2020, 9:45:01 PM,F,54.735
12/1/2020, 10:45:01 PM,F,52.933
12/1/2020, 11:45:01 PM,F,52.032
12/2/2020, 12:45:01 AM,F,52.032
12/2/2020, 1:45:01 AM,F,52.032
12/2/2020, 2:45:01 AM,F,51.131
12/2/2020, 3:45:01 AM,F,51.131
12/2/2020, 4:45:01 AM,F,51.131
12/2/2020, 5:45:01 AM,F,51.131
12/2/2020, 6:45:01 AM,F,50.229
12/2/2020, 7:45:01 AM,F,70.048
12/2/2020, 8:45:01 AM,F,85.348
12/2/2020, 9:45:01 AM,F,92.544
12/2/2020, 10:45:01 AM,F,98.839
12/2/2020, 11:45:01 AM,F,101.536
12/2/2020, 12:45:01 PM,F,97.94
12/2/2020, 1:45:01 PM,F,87.148
12/2/2020, 2:45:01 PM,F,87.148
12/2/2020, 3:45:01 PM,F,79.05
12/2/2020, 4:45:01 PM,F,64.645
12/2/2020, 5:45:01 PM,F,61.943
12/2/2020, 6:45:01 PM,F,55.636
12/2/2020, 7:45:01 PM,F,56.538
12/2/2020, 8:45:01 PM,F,59.24
12/2/2020, 9:45:01 PM,F,53.834
12/2/2020, 10:45:01 PM,F,52.032
12/2/2020, 11:45:01 PM,F,52.933
12/3/2020, 12:45:01 AM,F,52.933
12/3/2020, 1:45:01 AM,F,52.933
12/3/2020, 2:45:01 AM,F,51.131
12/3/2020, 3:45:01 AM,F,50.229
12/3/2020, 4:45:01 AM,F,49.328
12/3/2020, 5:45:01 AM,F,48.427
12/3/2020, 6:45:01 AM,F,43.919
12/3/2020, 7:45:01 AM,F,64.645
12/3/2020, 8:45:01 AM,F,76.35
12/3/2020, 9:45:01 AM,F,85.348
12/3/2020, 10:45:01 AM,F,87.148
12/3/2020, 11:45:01 AM,F,86.248
12/3/2020, 12:45:01 PM,F,84.449
12/3/2020, 1:45:01 PM,F,84.449
12/3/2020, 2:45:01 PM,F,76.35
12/3/2020, 3:45:01 PM,F,74.549
12/3/2020, 4:45:01 PM,F,54.735
12/3/2020, 5:45:01 PM,F,53.834
12/3/2020, 6:45:01 PM,F,55.636
12/3/2020, 7:45:01 PM,F,51.131
12/3/2020, 8:45:01 PM,F,38.509
12/3/2020, 9:45:01 PM,F,45.722
12/3/2020, 10:45:01 PM,F,44.821
12/3/2020, 11:45:01 PM,F,43.919
12/4/2020, 12:45:01 AM,F,44.821
12/4/2020, 1:45:01 AM,F,37.607
12/4/2020, 2:45:01 AM,F,37.607
12/4/2020, 3:45:01 AM,F,38.509
12/4/2020, 4:45:01 AM,F,40.313
12/4/2020, 5:45:01 AM,F,36.705
12/4/2020, 6:45:01 AM,F,43.018
12/4/2020, 7:45:01 AM,F,66.446
12/4/2020, 8:45:01 AM,F,79.95
12/4/2020, 9:45:01 AM,F,91.645
12/4/2020, 10:45:01 AM,F,90.746
12/4/2020, 11:45:01 AM,F,93.444
12/4/2020, 12:45:01 PM,F,94.343
12/4/2020, 1:45:01 PM,F,88.947
12/4/2020, 2:45:01 PM,F,89.846
12/4/2020, 3:45:01 PM,F,81.749
12/4/2020, 4:45:01 PM,F,57.438
12/4/2020, 5:45:01 PM,F,44.821
12/4/2020, 6:45:01 PM,F,45.722
12/4/2020, 7:45:01 PM,F,46.624
12/4/2020, 8:45:01 PM,F,43.919
12/4/2020, 9:45:01 PM,F,43.018
12/4/2020, 10:45:01 PM,F,39.411
12/4/2020, 11:45:01 PM,F,36.705
12/5/2020, 12:45:01 AM,F,40.313
12/5/2020, 1:45:01 AM,F,39.411
12/5/2020, 2:45:01 AM,F,41.214
12/5/2020, 3:45:01 AM,F,39.411
12/5/2020, 4:45:01 AM,F,40.313
12/5/2020, 5:45:01 AM,F,43.018
12/5/2020, 6:45:01 AM,F,43.018
12/5/2020, 7:45:01 AM,F,44.821
12/5/2020, 8:45:01 AM,F,52.933
12/5/2020, 9:45:01 AM,F,65.545
12/5/2020, 10:45:01 AM,F,91.645
12/5/2020, 11:45:01 AM,F,97.94
12/5/2020, 12:45:01 PM,F,97.94
12/5/2020, 1:45:01 PM,F,95.242
12/5/2020, 2:45:01 PM,F,87.148
12/5/2020, 3:45:01 PM,F,75.449
12/5/2020, 4:45:01 PM,F,54.735
12/5/2020, 5:45:01 PM,F,54.735
12/5/2020, 6:45:01 PM,F,44.821
12/5/2020, 7:45:01 PM,F,45.722
12/5/2020, 8:45:01 PM,F,46.624
12/5/2020, 9:45:01 PM,F,43.919
12/5/2020, 10:45:01 PM,F,37.607
12/5/2020, 11:45:01 PM,F,37.607
12/6/2020, 12:45:01 AM,F,38.509
12/6/2020, 1:45:01 AM,F,43.919
12/6/2020, 2:45:01 AM,F,38.509
12/6/2020, 3:45:01 AM,F,33.999
12/6/2020, 4:45:01 AM,F,42.116
12/6/2020, 5:45:01 AM,F,35.803
12/6/2020, 6:45:01 AM,F,42.116
12/6/2020, 7:45:01 AM,F,62.844
12/6/2020, 8:45:01 AM,F,79.05
12/6/2020, 9:45:01 AM,F,88.047
12/6/2020, 10:45:01 AM,F,95.242
12/6/2020, 11:45:01 AM,F,98.839
12/6/2020, 12:45:01 PM,F,99.738
12/6/2020, 1:45:01 PM,F,94.343
12/6/2020, 2:45:01 PM,F,83.549
12/6/2020, 3:45:01 PM,F,74.549
12/6/2020, 4:45:01 PM,F,63.744
12/6/2020, 5:45:01 PM,F,52.933
12/6/2020, 6:45:01 PM,F,43.919
12/6/2020, 7:45:01 PM,F,41.214
12/6/2020, 8:45:01 PM,F,45.722
12/6/2020, 9:45:01 PM,F,42.116
12/6/2020, 10:45:01 PM,F,43.919
12/6/2020, 11:45:01 PM,F,43.018
12/7/2020, 12:45:01 AM,F,37.607
12/7/2020, 1:45:01 AM,F,43.919
12/7/2020, 2:45:01 AM,F,44.821
12/7/2020, 3:45:01 AM,F,45.722
12/7/2020, 4:45:01 AM,F,47.525
12/7/2020, 5:45:01 AM,F,50.229
12/7/2020, 6:45:01 AM,F,50.229
12/7/2020, 7:45:01 AM,F,58.339
12/7/2020, 8:45:01 AM,F,63.744
12/7/2020, 9:45:01 AM,F,71.849
12/7/2020, 10:45:01 AM,F,90.746
12/7/2020, 11:45:01 AM,F,85.348
12/7/2020, 12:45:01 PM,F,80.849
12/7/2020, 1:45:01 PM,F,86.248
12/7/2020, 2:45:01 PM,F,78.15
12/7/2020, 3:45:01 PM,F,71.849
12/7/2020, 4:45:01 PM,F,67.347
12/7/2020, 5:45:01 PM,F,61.042
12/7/2020, 6:45:01 PM,F,68.247
12/7/2020, 7:45:01 PM,F,68.247
12/7/2020, 8:45:01 PM,F,63.744
12/7/2020, 9:45:01 PM,F,62.844
12/7/2020, 10:45:01 PM,F,58.339
12/7/2020, 11:45:01 PM,F,53.834
12/8/2020, 12:45:01 AM,F,52.933
12/8/2020, 1:45:01 AM,F,59.24
12/8/2020, 2:45:01 AM,F,57.438
12/8/2020, 3:45:01 AM,F,52.032
12/8/2020, 4:45:01 AM,F,52.933
12/8/2020, 5:45:01 AM,F,57.438
12/8/2020, 6:45:01 AM,F,54.735
12/8/2020, 7:45:01 AM,F,75.449
12/8/2020, 8:45:01 AM,F,92.544
12/8/2020, 9:45:01 AM,F,94.343
12/8/2020, 10:45:01 AM,F,84.449
12/8/2020, 11:45:01 AM,F,90.746
12/8/2020, 12:45:01 PM,F,91.645
12/8/2020, 1:45:01 PM,F,79.05
12/8/2020, 2:45:01 PM,F,74.549
12/8/2020, 3:45:01 PM,F,74.549
12/8/2020, 4:45:01 PM,F,67.347
12/8/2020, 5:45:01 PM,F,60.141
12/8/2020, 6:45:01 PM,F,53.834
12/8/2020, 7:45:01 PM,F,57.438
12/8/2020, 8:45:01 PM,F,58.339
12/8/2020, 9:45:01 PM,F,56.538
12/8/2020, 10:45:01 PM,F,57.438
12/8/2020, 11:45:01 PM,F,55.636
12/9/2020, 12:45:01 AM,F,55.636
12/9/2020, 1:45:01 AM,F,50.229
12/9/2020, 2:45:01 AM,F,51.131
12/9/2020, 3:45:01 AM,F,50.229
12/9/2020, 4:45:01 AM,F,51.131
12/9/2020, 5:45:01 AM,F,43.018
12/9/2020, 6:45:01 AM,F,47.525
12/9/2020, 7:45:01 AM,F,52.032
12/9/2020, 8:45:01 AM,F,66.446
12/9/2020, 9:45:01 AM,F,91.645
12/9/2020, 10:45:01 AM,F,97.94
12/9/2020, 11:45:01 AM,F,100.637
12/9/2020, 12:45:01 PM,F,100.637
12/9/2020, 1:45:01 PM,F,96.141
12/9/2020, 2:45:01 PM,F,92.544
12/9/2020, 3:45:01 PM,F,79.95
12/9/2020, 4:45:01 PM,F,65.545
12/9/2020, 5:45:01 PM,F,52.032
12/9/2020, 6:45:01 PM,F,48.427
12/9/2020, 7:45:01 PM,F,50.229
12/9/2020, 8:45:01 PM,F,42.116
12/9/2020, 9:45:01 PM,F,39.411
12/9/2020, 10:45:01 PM,F,37.607
12/9/2020, 11:45:01 PM,F,37.607
