"plot_number","Plant","start_date","start_time","end_date","end_time","dead","height","gopher"
48,"RHOV",2020-06-05,139,2020-10-27,283,1,15,0
49,"HEWH",2020-06-05,139,2020-10-27,283,1,22.7,0
51,"SAAP",2020-06-05,113,2020-10-27,257,0,47.1,0
52,"HEWH",2020-06-05,139,2020-10-27,283,1,17.8,0
53,"ADFA",2020-06-05,136,2020-10-27,280,0,37.5,0
54,"CEOL",2020-06-05,132,2020-10-27,276,1,39.6,0
57,"ENCA",2020-06-05,139,2020-10-27,283,1,38,0
58,"CEOL",2020-06-05,132,2020-12-03,313,1,26.6,0
59,"MALA",2020-06-05,113,2020-10-27,257,1,24.5,0
61,"ENCA",2020-06-05,139,2020-10-27,283,1,31,0
67,"CEOL",2020-06-05,132,2020-10-27,276,1,18.6,0
68,"HEWH",2020-06-05,139,2020-10-27,283,1,46.1,0
69,"HEWH",2020-06-05,139,2020-10-27,283,0,25.5,0
72,"MALA",2020-06-05,112,2020-10-27,256,1,26.6,0
76,"HEWH",2020-06-05,139,2020-10-27,283,1,12.8,0
77,"RHOV",2020-06-05,139,2020-10-27,283,1,36.6,0
78,"ENCA",2020-06-05,139,2020-10-27,283,1,19.8,0
79,"SAAP",2020-06-05,113,2020-10-27,257,1,16.2,0
80,"MALA",2020-06-05,113,2020-10-27,257,1,27.5,0
81,"SAAP",2020-06-05,113,2020-10-27,257,1,13.2,0
82,"CEOL",2020-06-05,106,2020-10-27,250,1,31.6,0
83,"SAAP",2020-06-05,113,2020-10-27,257,1,22.8,0
84,"RHOV",2020-06-05,136,2020-10-27,280,1,20.3,0
85,"CEOL",2020-06-05,132,2020-10-27,276,1,26.1,0
86,"CEOL",2020-06-05,106,2020-10-27,250,1,41.3,0
87,"ENCA",2020-06-05,136,2020-10-27,280,1,25,0
88,"SAAP",2020-06-05,112,2020-10-27,256,1,15.1,0
90,"ADFA",2020-06-05,136,2020-10-27,280,1,36.6,0
91,"RHOV",2020-06-05,136,2020-10-27,280,0,18.1,0
92,"ENCA",2020-06-05,139,2020-10-27,283,1,21.5,0
97,"SAAP",2020-06-05,113,2020-10-27,257,1,23.4,0
99,"CEOL",2020-06-05,132,2020-10-27,276,1,28.1,0
100,"SAAP",2020-06-05,112,2020-10-27,256,1,8.4,0
103,"ENCA",2020-06-05,140,2020-10-27,284,0,27.9,0
104,"ADFA",2020-06-05,140,2020-10-27,284,0,29.6,0
105,"MALA",2020-06-05,113,2020-10-27,257,0,42.7,0
106,"RHOV",2020-06-05,140,2020-10-27,284,0,27.4,0
107,"MALA",2020-06-05,113,2020-10-27,257,1,9,0
109,"RHOV",2020-06-05,140,2020-10-27,284,0,14.3,0
110,"RHOV",2020-06-05,140,2020-10-27,284,0,15.3,0
111,"SAAP",2020-06-05,113,2020-10-27,257,1,25,0
112,"HEWH",2020-06-05,140,2020-10-27,284,1,28.5,0
113,"ADFA",2020-06-05,140,2020-10-27,284,0,23.1,0
115,"CEOL",2020-06-05,140,2020-10-27,284,0,29.5,0
117,"SAME",2020-06-05,106,2020-10-27,250,0,23.7,0
118,"SAAP",2020-06-05,113,2020-10-27,257,1,15.6,0
122,"CEOL",2020-06-05,113,2020-10-27,257,1,39.5,0
124,"RHOV",2020-06-05,140,2020-10-27,284,1,17,0
125,"CEOL",2020-06-05,140,2020-10-27,284,1,24.8,0
127,"CEOL",2020-06-05,140,2020-10-27,284,0,13.9,0
129,"ENCA",2020-06-05,140,2020-10-27,284,0,56.1,0
130,"RHOV",2020-06-05,139,2020-10-27,283,0,22.5,0
132,"RHOV",2020-06-05,140,2020-10-27,284,1,3.9,0
133,"HEWH",2020-06-05,140,2020-10-27,284,0,13.1,0
134,"ENCA",2020-06-05,140,2020-10-27,284,0,25.9,0
135,"SAAP",2020-06-05,113,2020-10-27,257,0,41.9,0
136,"ENCA",2020-06-05,139,2020-10-27,283,1,41.1,0
137,"SAAP",2020-06-05,113,2020-10-27,257,1,24.1,0
138,"ADFA",2020-06-05,136,2020-10-27,280,0,51.6,0
139,"ADFA",2020-06-05,136,2020-10-27,280,0,50.1,0
140,"SANI",2020-06-05,112,2020-10-27,256,1,5.9,0
141,"HEWH",2020-06-05,136,2020-10-27,280,0,29.4,0
142,"RHOV",2020-06-05,136,2020-10-27,280,0,23.4,0
147,"RHOV",2020-06-05,139,2020-10-27,283,1,18.1,0
151,"ENCA",2020-06-05,139,2020-10-27,283,1,30.5,0
152,"CEOL",2020-06-05,132,2020-10-27,276,1,16.9,0
155,"SAAP",2020-06-05,112,2020-10-27,256,0,23.4,0
156,"HEAR",2020-06-05,99,2020-10-27,243,0,9.7,0
160,"HEWH",2020-06-05,106,2020-10-27,250,1,24.6,0
162,"HEWH",2020-06-24,158,2020-10-27,283,1,21.5,0
163,"ADFA",2020-06-05,136,2020-11-05,289,1,57.5,0
164,"HEWH",2020-06-05,139,2020-11-05,292,0,24.3,0
166,"SAME",2020-06-24,125,2020-10-27,250,1,35.6,0
167,"HEWH",2020-06-24,158,2020-10-27,283,1,27.7,0
168,"RHOV",2020-06-24,158,2020-10-27,283,0,19.6,0
169,"HEWH",2020-06-24,155,2020-10-27,280,1,29.5,0
170,"CEOL",2020-06-24,155,2020-10-27,280,1,15.4,0
171,"RHOV",2020-06-24,89,2020-10-27,214,0,18.2,0
174,"ADFA",2020-06-24,141,2020-11-05,275,0,53.6,0
176,"HEWH",2020-06-24,151,2020-11-05,285,1,5.8,0
177,"HEWH",2020-06-24,155,2020-10-27,280,0,29.6,0
181,"HEWH",2020-06-24,151,2020-11-05,285,1,9.7,0
182,"HEWH",2020-06-24,151,2020-11-05,285,0,30.3,0
185,"ENCA",2020-06-24,155,2020-10-27,280,1,33.5,0
187,"HEWH",2020-06-24,155,2020-10-27,280,0,21.1,0
188,"HEWH",2020-06-24,146,2020-10-27,271,0,7.3,0
190,"CEOL",2020-06-24,140,2020-11-05,274,1,25.9,0
194,"SANI",2020-06-24,132,2020-11-05,266,1,18.2,0
199,"HEWH",2020-06-24,155,2020-10-27,280,1,9.7,0
200,"HEWH",2020-06-24,151,2020-10-27,276,0,9.9,0
205,"CEOL",2020-06-24,151,2020-10-27,276,1,27.3,0
206,"SAAP",2020-06-24,125,2020-11-05,259,0,14.3,0
208,"SAAP",2020-06-24,131,2020-11-05,265,1,11.3,0
209,"HEWH",2020-06-24,155,2020-11-05,289,1,20.4,0
210,"ADFA",2020-06-24,155,2020-10-27,280,1,41.4,0
211,"HEWH",2020-06-24,155,2020-11-05,289,1,14.4,0
215,"CEOL",2020-06-24,151,2020-10-27,276,0,26,0
218,"HEWH",2020-06-24,155,2020-10-27,280,0,26.1,0
219,"RHOV",2020-06-24,89,2020-10-27,214,1,23.8,0
220,"ENCA",2020-06-24,151,2020-11-05,285,1,13.1,0
227,"SAAP",2020-06-24,125,2020-11-05,259,0,16.2,0
228,"CEOL",2020-06-24,151,2020-11-05,285,1,37.5,0
241,"RHOV",2020-06-24,155,2020-11-05,289,1,35.9,0
242,"RHOV",2020-06-24,151,2020-11-05,285,0,12.2,0
244,"RHOV",2020-06-24,151,2020-11-05,285,0,15.9,0
246,"HEWH",2020-06-24,155,2020-11-05,289,0,28.2,0
250,"ENCA",2020-06-24,151,2020-11-05,285,1,29.4,0
251,"ENCA",2020-06-24,139,2020-11-05,273,0,61.1,0
252,"CEOL",2020-06-24,139,2020-11-05,273,0,39.9,0
255,"HEWH",2020-06-24,125,2020-11-05,259,1,18.6,0
256,"SAME",2020-06-24,125,2020-11-05,259,1,42.5,0
257,"ADFA",2020-06-24,142,2020-11-05,276,1,37,0
259,"HEWH",2020-06-24,125,2020-11-05,259,1,15.9,0
263,"SAME",2020-06-24,125,2020-11-05,259,1,20.5,0
271,"CEOL",2020-06-24,131,2020-11-05,265,1,42.4,0
273,"SAAP",2020-06-24,132,2020-11-05,266,1,29.1,0
274,"SAAP",2020-06-24,132,2020-11-05,266,1,24.2,0
277,"ENCA",2020-06-24,146,2020-11-05,280,1,27.1,0
279,"SANI",2020-06-24,131,2020-11-05,265,1,13,0
280,"RHOV",2020-06-24,89,2020-11-05,223,1,12,0
282,"HEWH",2020-06-24,146,2020-11-05,280,0,30,0
283,"SAAP",2020-06-24,132,2020-11-05,266,1,26.2,0
284,"SANI",2020-06-24,131,2020-11-05,265,0,22.4,0
285,"ENCA",2020-06-24,118,2020-11-05,252,1,52.7,0
286,"HEWH",2020-06-24,146,2020-11-05,280,0,27.5,0
287,"MALA",2020-06-24,131,2020-11-05,265,1,17.3,0
288,"CEOL",2020-06-24,131,2020-11-05,265,1,35.9,0
290,"CEOL",2020-06-24,131,2020-11-05,265,1,23,0
291,"SAME",2020-06-24,118,2020-11-05,252,1,15.9,0
292,"RHOV",2020-06-24,118,2020-11-05,252,1,23.4,0
293,"SAME",2020-06-24,118,2020-11-05,252,1,40.9,0
295,"ENCA",2020-06-24,118,2020-11-05,252,1,28.8,0
297,"MALA",2020-06-24,131,2020-11-05,265,0,17.6,0
298,"SAME",2020-06-24,118,2020-11-05,252,0,26.6,0
299,"RHOV",2020-06-24,131,2020-11-05,265,0,19.8,0
301,"HEWH",2020-06-24,146,2020-10-27,271,1,29.4,0
303,"ENCA",2020-06-24,146,2020-10-27,271,1,33.8,0
307,"ENCA",2020-06-24,97,2020-10-27,222,1,45.7,0
309,"CEOL",2020-06-24,140,2020-10-27,265,1,39.2,0
313,"CEOL",2020-06-24,140,2020-10-27,265,1,25.6,0
314,"SANI",2020-06-24,132,2020-10-27,257,0,15.1,0
316,"HEWH",2020-06-24,146,2020-10-27,271,0,29.7,0
319,"ENCA",2020-06-24,151,2020-10-27,276,1,5.6,0
320,"ADFA",2020-06-24,141,2020-10-27,266,1,60,0
323,"HEWH",2020-06-24,146,2020-10-27,271,1,35,0
326,"ADFA",2020-06-24,125,2020-10-27,250,0,63.6,0
327,"ENCA",2020-06-24,146,2020-10-27,271,1,27.6,0
334,"CEOL",2020-06-24,131,2020-10-27,256,1,64.1,0
339,"ENCA",2020-06-24,144,2020-10-27,269,1,35.8,0
343,"SAAP",2020-06-25,133,2020-10-27,257,1,16.2,0
345,"ADFA",2020-06-25,145,2020-10-27,269,0,51.5,0
351,"ADFA",2020-06-25,142,2020-10-27,266,1,56.1,0
353,"ENCA",2020-06-25,145,2020-10-27,269,1,48.1,0
354,"SAME",2020-06-24,125,2020-10-27,250,1,55.6,0
361,"CEOL",2020-06-25,132,2020-10-27,256,1,43.1,0
362,"MALA",2020-06-24,132,2020-10-27,257,1,17.4,0
363,"RHOV",2020-06-25,147,2020-10-27,271,1,37.8,0
364,"MALA",2020-06-25,133,2020-10-27,257,1,58.5,0
368,"HEWH",2020-06-25,147,2020-10-27,271,0,24.9,0
374,"HEWH",2020-06-25,147,2020-10-27,271,1,25.9,0
375,"RHOV",2020-06-25,140,2020-10-27,264,1,22.2,0
377,"HEWH",2020-06-25,147,2020-10-27,271,0,22.5,0
379,"HEWH",2020-06-25,119,2020-10-27,243,1,26.8,0
381,"SANI",2020-06-25,132,2020-10-27,256,1,41.6,0
383,"ENCA",2020-06-25,145,2020-10-27,269,1,24.9,0
384,"CEOL",2020-06-25,132,2020-10-27,256,1,42.2,0
385,"HEWH",2020-06-24,146,2020-10-27,271,0,27.9,0
386,"ADFA",2020-06-25,145,2020-10-27,269,1,42,0
387,"ENCA",2020-06-25,145,2020-10-27,269,1,29.3,0
390,"ADFA",2020-06-25,119,2020-10-27,243,1,58.7,0
393,"ENCA",2020-06-25,119,2020-10-27,243,0,61.2,0
394,"HEWH",2020-06-25,147,2020-10-27,271,0,37.4,0
395,"ENCA",2020-06-25,98,2020-10-27,222,1,40.9,0
398,"ENCA",2020-06-25,147,2020-10-27,271,0,13.3,0
399,"RHOV",2020-06-25,145,2020-10-27,269,1,29,0
400,"RHOV",2020-06-25,147,2020-10-27,271,0,18.1,0
401,"SANI",2020-06-24,130,2020-10-27,255,0,36.6,0
406,"RHOV",2020-06-25,119,2020-11-05,252,1,20,0
408,"HEWH",2020-06-25,145,2020-11-05,278,0,25.2,0
415,"ENCA",2020-06-24,118,2020-11-05,252,1,60.2,0
416,"MALA",2020-06-25,132,2020-11-05,265,1,31.2,0
417,"RHOV",2020-06-25,147,2020-11-05,280,0,17.7,0
418,"ADFA",2020-06-25,145,2020-11-05,278,1,45.8,0
419,"ENCA",2020-06-25,145,2020-11-05,278,0,72.2,0
420,"MALA",2020-06-25,132,2020-11-05,265,1,30.4,0
421,"CEOL",2020-06-25,131,2020-11-05,264,1,33.6,0
423,"SANI",2020-06-25,132,2020-11-05,265,0,27.9,0
425,"HEWH",2020-06-25,145,2020-11-05,278,0,19.8,0
427,"CEOL",2020-06-25,131,2020-11-05,264,1,24.2,0
428,"ENCA",2020-06-24,144,2020-11-05,278,1,16.5,0
429,"RHOV",2020-06-25,147,2020-11-05,280,1,25.1,0
436,"MALA",2020-06-25,132,2020-11-05,265,1,6,0
439,"RHOV",2020-06-24,138,2020-11-05,272,1,27.7,0
441,"SAAP",2020-06-25,132,2020-11-05,265,1,21.5,0
442,"HEWH",2020-06-25,145,2020-11-05,278,0,26.8,0
443,"ENCA",2020-06-25,145,2020-11-05,278,1,28.6,0
446,"RHOV",2020-06-25,145,2020-11-05,278,1,25.2,0
447,"ADFA",2020-06-25,131,2020-11-05,264,1,61.8,0
450,"SAME",2020-06-25,125,2020-11-05,258,1,20,0
451,"ENCA",2020-06-25,131,2020-11-05,264,1,11.8,0
457,"SAAP",2020-06-25,145,2020-11-05,278,1,42.9,0
458,"CEOL",2020-06-25,131,2020-11-05,264,1,34.3,0
459,"HEWH",2020-06-25,131,2020-11-05,264,1,21.1,0
460,"RHOV",2020-06-24,89,2020-11-05,223,1,12.8,0
461,"ENCA",2020-06-25,126,2020-11-05,259,1,43.4,0
464,"ENCA",2020-06-24,97,2020-11-05,231,0,53.6,0
466,"SAAP",2020-06-24,125,2020-11-05,259,1,17.1,0
468,"CEOL",2020-06-24,130,2020-11-05,264,1,41.5,0
469,"ENCA",2020-06-24,138,2020-11-05,272,1,44.2,0
471,"RHOV",2020-06-24,138,2020-11-05,272,1,14.2,0
480,"RHOV",2020-06-24,125,2020-11-05,259,1,32.4,0
481,"SANI",2020-06-24,131,2020-11-05,265,0,27.1,0
486,"ENCA",2020-06-24,130,2020-11-05,264,1,33.4,0
487,"HEWH",2020-06-24,130,2020-11-05,264,1,22.5,0
489,"SAAP",2020-06-24,125,2020-11-05,259,1,4.9,0
493,"ENCA",2020-06-24,138,2020-11-05,272,1,31.4,0
503,"RHOV",2020-06-25,147,2020-11-05,280,1,25.5,0
504,"SAME",2020-06-25,126,2020-11-05,259,0,12.1,0
505,"SAAP",2020-06-25,131,2020-11-05,264,1,22.7,0
508,"CEOL",2020-06-25,132,2020-11-05,265,1,35.9,0
510,"ENCA",2020-06-25,145,2020-11-05,278,1,35.7,0
511,"HEWH",2020-06-25,147,2020-11-05,280,1,27.8,0
514,"SAAP",2020-06-25,131,2020-11-05,264,1,30.8,0
515,"HEWH",2020-06-25,145,2020-11-05,278,1,29.8,0
516,"SAAP",2020-06-25,119,2020-11-05,252,1,15,0
517,"RHOV",2020-06-25,125,2020-11-05,258,1,30,0
520,"SAME",2020-06-25,119,2020-11-05,252,1,33.2,0
521,"ENCA",2020-06-25,145,2020-11-05,278,1,34.5,0
522,"RHOV",2020-06-25,145,2020-11-05,278,1,26.6,0
527,"RHOV",2020-06-25,145,2020-11-05,278,1,17.8,0
532,"CEOL",2020-06-25,141,2020-11-05,274,1,43,0
534,"RHOV",2020-06-25,147,2020-11-05,280,1,22.6,0
544,"HEWH",2020-06-25,147,2020-11-05,280,0,28.1,0
545,"SAAP",2020-06-25,119,2020-11-05,252,1,26.9,0
546,"RHOV",2020-06-25,147,2020-11-05,280,1,23.9,0
548,"ADFA",2020-06-25,142,2020-11-05,275,1,43.9,0
551,"SANI",2020-06-25,132,2020-11-05,265,1,28,0
554,"HEWH",2020-06-25,145,2020-11-05,278,0,31.2,0
555,"ENCA",2020-06-25,145,2020-11-05,278,0,43.8,0
556,"MALA",2020-06-25,132,2020-11-05,265,1,39.4,0
558,"ADFA",2020-06-25,142,2020-11-05,275,1,41.2,0
563,"HEWH",2020-06-25,141,2020-11-05,274,0,39.2,0
566,"CEOL",2020-06-25,119,2020-11-05,252,1,7.6,0
573,"ADFA",2020-06-24,138,2020-11-05,272,0,62.1,0
574,"SAAP",2020-06-24,130,2020-11-05,264,1,37.5,0
576,"SANI",2020-06-24,140,2020-11-05,274,1,21,0
584,"SANI",2020-06-24,131,2020-11-05,265,0,28.8,0
585,"RHOV",2020-06-24,140,2020-11-05,274,1,18.1,0
587,"CEOL",2020-06-24,124,2020-11-05,258,0,29.4,0
590,"ENCA",2020-06-24,140,2020-11-05,274,1,60.3,0
592,"ADFA",2020-06-24,139,2020-11-05,273,1,52.1,0
597,"HEWH",2020-06-24,130,2020-11-05,264,1,33.1,0
601,"HEWH",2020-06-24,130,2020-11-05,264,1,30.8,0
604,"SAME",2020-06-24,125,2020-11-05,259,1,17.5,0
606,"SAAP",2020-06-24,131,2020-11-05,265,1,35.8,0
607,"RHOV",2020-06-24,130,2020-11-17,276,1,30.1,0
608,"ADFA",2020-06-24,130,2020-11-17,276,1,45.2,0
621,"ENCA",2020-06-24,117,2020-11-17,263,1,52.1,0
622,"SANI",2020-06-24,130,2020-11-17,276,1,26.3,0
623,"RHOV",2020-06-24,139,2020-11-17,285,1,24.1,0
624,"HEWH",2020-06-24,117,2020-11-17,263,0,27.1,0
629,"HEWH",2020-06-24,125,2020-11-17,271,0,31.3,0
633,"CEOL",2020-06-24,117,2020-11-17,263,0,11.9,1
636,"ENCA",2020-06-24,138,2020-11-17,284,1,21,0
655,"HEWH",2020-06-24,130,2020-11-17,276,0,20.8,1
656,"SANI",2020-06-24,130,2020-11-17,276,1,27.5,0
661,"CEOL",2020-06-24,117,2020-11-17,263,1,11.4,0
662,"ADFA",2020-06-24,138,2020-11-17,284,1,50.4,0
663,"MALA",2020-06-24,130,2020-11-17,276,1,7.6,0
665,"ENCA",2020-06-24,140,2020-11-17,286,1,4.2,0
667,"CEOL",2020-06-24,142,2020-11-17,288,1,7.3,0
668,"RHOV",2020-06-24,139,2020-11-17,285,1,10.1,0
669,"ADFA",2020-06-24,125,2020-11-17,271,1,57.1,0
670,"SAME",2020-06-24,125,2020-11-17,271,0,6,0
673,"ADFA",2020-06-24,117,2020-11-17,263,0,52.1,0
674,"RHOV",2020-06-24,127,2020-11-17,273,1,23.2,0
678,"ADFA",2020-06-24,138,2020-11-17,284,1,51.3,0
681,"SANI",2020-06-24,130,2020-11-17,276,0,33.4,1
683,"HEWH",2020-06-24,124,2020-11-17,270,1,24.7,0
686,"ENCA",2020-06-24,139,2020-11-17,285,1,44.8,0
702,"SANI",2020-06-24,131,2020-11-05,265,0,29.9,0
717,"CEOL",2020-06-24,124,2020-11-05,258,1,20.6,0
718,"SAAP",2020-06-24,124,2020-11-05,258,1,23.8,0
719,"RHOV",2020-06-24,139,2020-11-05,273,0,16.5,0
729,"HEWH",2020-06-24,140,2020-11-17,286,0,8.2,0
731,"HEWH",2020-06-24,140,2020-11-17,286,0,28.6,0
736,"ENCA",2020-06-24,139,2020-11-05,273,0,47.6,0
738,"CEOL",2020-06-24,124,2020-11-05,258,1,34.1,0
739,"RHOV",2020-06-24,124,2020-11-17,270,1,13.9,0
740,"RHOV",2020-06-24,139,2020-11-05,273,1,30.2,0
743,"RHOV",2020-06-24,139,2020-11-17,285,0,17.1,0
744,"CEOL",2020-06-24,124,2020-11-17,270,1,20.7,0
753,"CEOL",2020-06-24,139,2020-11-17,285,1,18,0
760,"ENCA",2020-06-24,139,2020-11-17,285,1,59.3,0
763,"SANI",2020-06-24,131,2020-11-17,277,0,24.1,0
765,"ADFA",2020-06-24,141,2020-11-17,287,0,41.1,0
768,"ADFA",2020-06-24,117,2020-11-17,263,1,40.1,0
771,"RHOV",2020-06-24,139,2020-11-17,285,0,27.6,0
772,"SAAP",2020-06-24,124,2020-11-17,270,0,16.2,0
773,"RHOV",2020-06-24,139,2020-11-17,285,0,26.2,0
779,"ADFA",2020-06-24,138,2020-11-17,284,1,36.2,0
784,"ENCA",2020-06-24,139,2020-11-17,285,1,52.4,0
786,"ADFA",2020-06-24,141,2020-11-17,287,1,42,0
793,"HEWH",2020-06-24,117,2020-11-17,263,1,15.4,0
794,"ADFA",2020-06-24,141,2020-11-17,287,1,54.3,0
795,"ENCA",2020-06-24,124,2020-11-17,270,1,28.4,0
797,"CEOL",2020-06-24,117,2020-11-17,263,1,3.3,0
798,"SAME",2020-06-24,113,2020-11-17,259,0,8.3,0
800,"ENCA",2020-06-24,117,2020-11-17,263,1,35.4,0
801,"HEWH",2020-06-25,147,2020-12-10,315,1,37.2,0
804,"MALA",2020-06-25,132,2020-11-05,265,1,3.8,0
805,"ADFA",2020-06-24,117,2020-11-17,263,1,47.3,0
810,"ENCA",2020-06-24,97,2020-11-17,243,1,49.9,0
811,"SAME",2020-06-24,113,2020-11-17,259,1,7.3,0
812,"HEWH",2020-06-05,98,2020-11-17,263,1,31.4,0
814,"ADFA",2020-06-24,141,2020-11-17,287,1,67.1,0
819,"ADFA",2020-06-05,108,2020-11-17,273,1,37.5,0
820,"SANI",2020-06-05,108,2020-11-17,273,1,9.9,0
821,"HEWH",2020-06-05,98,2020-11-17,263,0,19.3,0
822,"RHOV",2020-06-05,120,2020-11-17,285,1,17.75,0
824,"ENCA",2020-06-05,120,2020-11-17,285,1,53,0
826,"ADFA",2020-06-24,117,2020-11-17,263,1,47.4,0
827,"ENCA",2020-06-24,117,2020-11-17,263,1,14.1,0
829,"HEWH",2020-06-24,117,2020-11-17,263,1,34.9,0
832,"ENCA",2020-06-05,78,2020-11-05,231,1,17.75,0
834,"HEWH",2020-06-05,98,2020-11-05,251,1,20,0
836,"HEWH",2020-06-05,98,2020-11-05,251,1,17.6,0
837,"HEWH",2020-06-05,98,2020-11-17,263,1,20,0
842,"ENCA",2020-06-05,98,2020-11-17,263,1,35,0
843,"RHOV",2020-06-05,98,2020-11-17,263,1,10.5,0
844,"RHOV",2020-06-05,98,2020-11-17,263,1,10,0
846,"MALA",2020-06-05,105,2020-11-17,270,1,17.25,0
849,"HEWH",2020-06-05,98,2020-11-05,251,1,19.9,0
850,"SANI",2020-06-05,98,2020-11-05,251,1,9.5,0
851,"HEWH",2020-06-05,98,2020-11-05,251,1,3.9,0
852,"RHOV",2020-06-05,119,2020-11-17,284,1,13,0
853,"SAAP",2020-06-05,94,2020-11-17,259,1,16.8,0
857,"ENCA",2020-06-05,119,2020-11-17,284,1,21.5,0
858,"SAME",2020-06-05,94,2020-11-05,247,1,21.4,0
860,"ENCA",2020-06-05,98,2020-11-17,263,1,26.8,0
861,"RHOV",2020-06-05,120,2020-11-17,285,1,24.9,0
862,"SAME",2020-06-05,106,2020-11-17,271,1,19.2,0
863,"ENCA",2020-06-05,98,2020-11-17,263,0,31.5,0
864,"HEWH",2020-06-05,98,2020-11-17,263,0,29,0
865,"HEWH",2020-06-05,94,2020-11-17,259,1,12,0
869,"SAME",2020-06-05,106,2020-11-17,271,1,15,0
870,"HEWH",2020-06-05,98,2020-11-17,263,0,17.5,0
871,"HEWH",2020-06-05,98,2020-11-17,263,0,18.25,0
872,"SAAP",2020-06-05,106,2020-11-17,271,1,13.9,0
873,"ENCA",2020-06-05,111,2020-11-17,276,0,44.5,0
874,"ADFA",2020-06-05,105,2020-11-17,270,1,52,0
875,"SAME",2020-06-05,106,2020-11-17,271,0,39.5,0
876,"SAAP",2020-06-05,94,2020-11-17,259,1,20.2,0
879,"HEWH",2020-06-05,106,2020-11-17,271,1,21.9,0
881,"HEWH",2020-06-05,111,2020-11-17,276,0,23.5,0
882,"ENCA",2020-06-05,111,2020-11-17,276,1,41.5,0
883,"SAAP",2020-06-05,111,2020-11-17,276,0,26.25,0
884,"CEOL",2020-06-05,120,2020-11-17,285,1,32.4,0
885,"MALA",2020-06-05,111,2020-11-17,276,1,28.75,0
886,"HEWH",2020-06-05,105,2020-11-17,270,0,25.6,0
890,"SANI",2020-06-05,111,2020-11-17,276,1,13,0
892,"HEWH",2020-06-05,106,2020-11-17,271,1,21.25,0
898,"HEWH",2020-06-05,98,2020-11-17,263,1,33.4,0
899,"CEOL",2020-06-05,106,2020-11-17,271,1,28.4,0
906,"SAME",2020-06-25,119,2020-11-05,252,0,11.4,0
907,"SANI",2020-06-25,132,2020-11-05,265,1,40.5,0
911,"SANI",2020-06-24,117,2020-11-17,263,1,17.3,0
935,"RHOV",2020-06-05,120,2020-11-17,285,0,13.9,0
936,"ADFA",2020-06-05,105,2020-11-17,270,1,58,0
938,"ENCA",2020-06-05,98,2020-11-17,263,1,15,0
940,"SANI",2020-06-05,111,2020-11-17,276,1,19.5,0
941,"SAAP",2020-06-05,106,2020-11-17,271,1,12,0
943,"HEWH",2020-06-05,111,2020-11-17,276,1,22,0
944,"SANI",2020-06-05,111,2020-11-17,276,1,11.4,0
950,"SANI",2020-06-05,106,2020-11-17,271,1,22.7,0
951,"SANI",2020-06-05,105,2020-11-17,270,1,12.4,0
954,"RHOV",2020-06-05,120,2020-11-17,285,1,18.25,0
955,"RHOV",2020-06-05,119,2020-11-17,284,1,20.75,0
956,"SAAP",2020-06-05,111,2020-11-17,276,1,18.2,0
961,"RHOV",2020-06-05,105,2020-11-17,270,1,18.2,0
962,"HEWH",2020-06-05,105,2020-11-17,270,1,24.75,0
965,"HEWH",2020-06-05,106,2020-11-17,271,1,25,0
968,"SAAP",2020-06-05,111,2020-11-17,276,1,25,0
971,"CEOL",2020-06-05,105,2020-11-17,270,0,18.5,0
972,"ADFA",2020-06-05,105,2020-11-17,270,1,50.4,0
973,"MALA",2020-06-05,105,2020-11-17,270,1,38.2,0
974,"SANI",2020-06-05,106,2020-11-17,271,1,12.9,0
975,"CEOL",2020-06-05,105,2020-11-17,270,1,35.6,0
977,"SAAP",2020-06-05,106,2020-11-17,271,1,33,0
978,"RHOV",2020-06-05,120,2020-11-17,285,1,10.4,0
979,"ENCA",2020-06-05,78,2020-11-17,243,1,59.5,0
980,"ENCA",2020-06-05,78,2020-11-17,243,1,38.2,0
984,"HEWH",2020-06-05,106,2020-11-17,271,0,36.25,0
985,"MALA",2020-06-05,105,2020-11-17,270,1,38.4,0
987,"CEOL",2020-06-05,106,2020-11-17,271,1,25.6,0
988,"MALA",2020-06-05,111,2020-11-17,276,1,8.5,0
992,"CEOL",2020-06-05,106,2020-11-17,271,1,24,0
994,"ADFA",2020-06-05,105,2020-11-17,270,1,54.6,0
997,"ENCA",2020-06-05,106,2020-11-17,271,0,32.5,0
998,"ADFA",2020-06-05,105,2020-11-17,270,1,42.5,0
1000,"RHOV",2020-06-05,119,2020-11-17,284,1,12.9,0
1001,"CEOL",2020-06-24,125,2020-10-27,250,0,40.6,0
1002,"SAME",2020-06-25,126,2020-11-19,273,1,36.1,0
1006,"HEWH",2020-06-25,141,2020-12-03,302,1,21.3,0
1007,"ADFA",2020-06-25,143,2020-12-03,304,1,52.9,0
1009,"HEWH",2020-06-25,141,2020-11-19,288,0,42.5,0
1011,"RHOV",2020-06-25,142,2020-11-19,289,1,18.6,0
1014,"ENCA",2020-06-26,142,2020-11-19,288,1,54.5,0
1017,"HEWH",2020-06-25,126,2020-11-19,273,1,24.5,0
1019,"CEOL",2020-06-25,140,2020-11-19,287,1,38.5,0
1020,"SAME",2020-06-25,121,2020-11-19,268,1,27.2,0
1021,"RHOV",2020-06-26,144,2020-11-19,290,1,12.1,0
1022,"CEOL",2020-06-26,141,2020-11-19,287,1,43.6,0
1023,"CEOL",2020-06-26,141,2020-11-19,287,1,38.5,0
1024,"CEOL",2020-06-26,141,2020-11-19,287,1,36.4,0
