"","Plant","date","alive","elevation","aspect","slope","summer_solar_radiation","spring_solar_radiation","winter_solar_radiation","diurnal_heat","heat_load","sol_rad_aspect","terrain_ruggedness","terrain_texture","topographic_position","date_dead"
"1525","ENCA",2021-12-01,0,505.421905517578,0.0893548879017732,23.7851505279541,9358.833984375,8007.33056640625,5030.32470703125,0.239994123578072,0.825417101383209,0.00138853781390935,198.086502075195,50.481201171875,16.9078407287598,"july2020"
"1526","ENCA",2020-03-01,1,495.625854492188,-0.743239709642562,23.7201633453369,423.121643066406,298.311889648438,194.213348388672,-0.49420428276062,0.557554662227631,0.00030719512142241,165.639389038086,49.4863014221191,11.0425491333008,"may2020"
"1527","ENCA",2020-05-01,0,495.625854492188,-0.743239709642562,23.7201633453369,423.121643066406,298.311889648438,194.213348388672,-0.49420428276062,0.557554662227631,0.00030719512142241,165.639389038086,49.4863014221191,11.0425491333008,"may2020"
"1528","ENCA",2020-07-01,0,495.625854492188,-0.743239709642562,23.7201633453369,423.121643066406,298.311889648438,194.213348388672,-0.49420428276062,0.557554662227631,0.00030719512142241,165.639389038086,49.4863014221191,11.0425491333008,"may2020"
"1529","ENCA",2020-11-01,0,495.625854492188,-0.743239709642562,23.7201633453369,423.121643066406,298.311889648438,194.213348388672,-0.49420428276062,0.557554662227631,0.00030719512142241,165.639389038086,49.4863014221191,11.0425491333008,"may2020"
"1530","ENCA",2021-12-01,0,495.625854492188,-0.743239709642562,23.7201633453369,423.121643066406,298.311889648438,194.213348388672,-0.49420428276062,0.557554662227631,0.00030719512142241,165.639389038086,49.4863014221191,11.0425491333008,"may2020"
"1531","RHOV",2020-03-01,1,496.525817871094,-0.223164994087734,21.9833641052246,662.025756835938,369.637176513672,174.597930908203,-1.50532269477844,0.734369814395905,0.00189535459503531,193.745971679688,49.4863014221191,15.4402027130127,"may2020"
"1532","RHOV",2020-05-01,0,496.525817871094,-0.223164994087734,21.9833641052246,662.025756835938,369.637176513672,174.597930908203,-1.50532269477844,0.734369814395905,0.00189535459503531,193.745971679688,49.4863014221191,15.4402027130127,"may2020"
"1533","RHOV",2020-07-01,0,496.525817871094,-0.223164994087734,21.9833641052246,662.025756835938,369.637176513672,174.597930908203,-1.50532269477844,0.734369814395905,0.00189535459503531,193.745971679688,49.4863014221191,15.4402027130127,"may2020"
"1534","RHOV",2020-11-01,0,496.525817871094,-0.223164994087734,21.9833641052246,662.025756835938,369.637176513672,174.597930908203,-1.50532269477844,0.734369814395905,0.00189535459503531,193.745971679688,49.4863014221191,15.4402027130127,"may2020"
"1535","RHOV",2021-12-01,0,496.525817871094,-0.223164994087734,21.9833641052246,662.025756835938,369.637176513672,174.597930908203,-1.50532269477844,0.734369814395905,0.00189535459503531,193.745971679688,49.4863014221191,15.4402027130127,"may2020"
"1536","SAME",2020-03-01,1,455.455139160156,0.223212111190601,21.5970687866211,9619.140625,7983.69287109375,4787.2646484375,-1.52097868919373,0.868067264556885,0.0038533469196409,195.751434326172,50.0698013305664,11.9719867706299,"alive"
"1537","SAME",2020-05-01,1,455.455139160156,0.223212111190601,21.5970687866211,9619.140625,7983.69287109375,4787.2646484375,-1.52097868919373,0.868067264556885,0.0038533469196409,195.751434326172,50.0698013305664,11.9719867706299,"alive"
"1538","SAME",2020-07-01,1,455.455139160156,0.223212111190601,21.5970687866211,9619.140625,7983.69287109375,4787.2646484375,-1.52097868919373,0.868067264556885,0.0038533469196409,195.751434326172,50.0698013305664,11.9719867706299,"alive"
"1539","SAME",2020-11-01,1,455.455139160156,0.223212111190601,21.5970687866211,9619.140625,7983.69287109375,4787.2646484375,-1.52097868919373,0.868067264556885,0.0038533469196409,195.751434326172,50.0698013305664,11.9719867706299,"alive"
"1540","SAME",2021-12-01,1,455.455139160156,0.223212111190601,21.5970687866211,9619.140625,7983.69287109375,4787.2646484375,-1.52097868919373,0.868067264556885,0.0038533469196409,195.751434326172,50.0698013305664,11.9719867706299,"alive"
"1541","SANI",2020-03-01,1,455.455139160156,0.223212111190601,21.5970687866211,8709.7421875,8009.15478515625,5521.7275390625,-1.52097868919373,0.868067264556885,0.0038533469196409,195.751434326172,50.0698013305664,11.9719867706299,"november2020"
"1542","SANI",2020-05-01,1,455.455139160156,0.223212111190601,21.5970687866211,8709.7421875,8009.15478515625,5521.7275390625,-1.52097868919373,0.868067264556885,0.0038533469196409,195.751434326172,50.0698013305664,11.9719867706299,"november2020"
"1543","SANI",2020-07-01,1,455.455139160156,0.223212111190601,21.5970687866211,8709.7421875,8009.15478515625,5521.7275390625,-1.52097868919373,0.868067264556885,0.0038533469196409,195.751434326172,50.0698013305664,11.9719867706299,"november2020"
